N15.0,발칸신장병증,Balkan nephropathy
N15.1,신장 및 신장주위 농양,Renal and perinephric abscess
N15.8,기타 명시된 신세뇨관-간질질환,Other specified renal tubulo-interstitial diseases
N15.9,상세불명의 신세뇨관-간질질환,"Renal tubulo-interstitial disease, unspecified"
N16*,달리 분류된 질환에서의 신세뇨관-간질장애,Renal tubulo-interstitial disorders in diseases classified elsewhere
N16.0*,달리 분류된 감염성 및 기생충성 질환에서의 신세뇨관-간질장애,Renal tubulo-interstitial disorders in infectious and parasitic diseases classified elsewhere
N16.1*,신생물질환에서의 신세뇨관-간질장애,Renal tubulo-interstitial disorders in neoplastic diseases
N16.2*,혈액질환 및 면역메커니즘을 침범한 장애에서의 신세뇨관-간질장애,Renal tubulo-interstitial disorders in blood diseases and disorders involving the immune mechanism
N16.3*,대사질환에서의 신세뇨관-간질장애,Renal tubulo-interstitial disorders in metabolic diseases
N16.4*,전신결합조직장애에서의 신세뇨관-간질장애,Renal tubulo-interstitial disorders in systemic connective tissue disorders
N16.5*,이식거부에서의 신세뇨관-간질장애(T86.-†),Renal tubulo-interstitial disorders in transplant rejection
N16.8*,달리 분류된 기타 질환에서의 신세뇨관-간질장애,Renal tubulo-interstitial disorders in other diseases classified elsewhere
N17-N19,신부전,Renal failure
N17,급성 신부전,Acute renal failure
N17.0,세뇨관괴사를 동반한 급성 신부전,Acute renal failure with tubular necrosis
N17.1,급성 피질괴사를 동반한 급성 신부전,Acute renal failure with acute cortical necrosis
N17.2,수질괴사를 동반한 급성 신부전,Acute renal failure with medullary necrosis
N17.8,기타 급성 신부전,Other acute renal failure
N17.9,상세불명의 급성 신부전,"Acute renal failure, unspecified"
N18,만성 신장병,Chronic kidney disease
N18.1,만성 신장병(1기),"Chronic kidney disease, stage 1"
N18.2,만성 신장병(2기),"Chronic kidney disease, stage 2"
N18.3,만성 신장병(3기),"Chronic kidney disease, stage 3"
N18.4,만성 신장병(4기),"Chronic kidney disease, stage 4"
N18.5,만성 신장병(5기),"Chronic kidney disease, stage 5"
N18.9,상세불명의 만성 신장병,"Chronic kidney disease, unspecified"
N19,상세불명의 신부전,Unspecified kidney failure
N20-N23,요로결석증,Urolithiasis
N20,신장 및 요관의 결석,Calculus of kidney and ureter
N20.0,신장의 결석,Calculus of kidney
N20.1,요관의 결석,Calculus of ureter
N20.2,요관결석을 동반한 신장결석,Calculus of kidney with calculus of ureter
N20.9,상세불명의 신장결석,"Urinary calculus, unspecified"
N21,하부요로의 결석,Calculus of lower urinary tract
N21.0,방광의 결석,Calculus in bladder
N21.1,요도결석,Calculus in urethra
N21.8,기타 하부요로결석,Other lower urinary tract calculus
N21.9,상세불명의 하부요로결석,"Calculus of lower urinary tract, unspecified"
N22*,달리 분류된 질환에서의 요로의 결석,Calculus of urinary tract in diseases classified elsewhere
N22.0*,주혈흡충증에서의 요결석(B65.-†),Urinary calculus in schistosomiasis [bilharziasis]
N22.8*,달리 분류된 기타 질환에서의 요로의 결석,Calculus of urinary tract in other diseases classified elsewhere
N23,상세불명의 신장 급통증,Unspecified renal colic
N25-N29,신장 및 요관의 기타 장애,Other disorders of kidney and ureter
N25,세뇨관기능손상으로 인한 장애,Disorders resulting from impaired renal tubular function
N25.0,신장성 골디스트로피,Renal osteodystrophy
N25.1,신장성 요붕증,Nephrogenic diabetes insipidus
N25.8,세뇨관기능손상으로 인한 기타 장애,Other disorders resulting from impaired renal tubular function
N25.9,세뇨관기능손상으로 인한 상세불명 장애,"Disorder resulting from impaired renal tubular function, unspecified"
N26,상세불명의 신장위축,Unspecified contracted kidney
N27,원인불명의 작은 신장,Small kidney of unknown cause
N27.0,한쪽 작은 신장,"Small kidney, unilateral"
N27.1,양쪽 작은 신장,"Small kidney, bilateral"
N27.9,상세불명의 작은 신장,"Small kidney, unspecified"
N28,달리 분류되지 않은 신장 및 요관의 기타 장애,"Other disorders of kidney and ureter, NEC"
N28.0,신장의 허혈 및 경색증,Ischaemia and infarction of kidney
N28.1,후천성 신장의 낭,"Cyst of kidney, acquired"
N28.8,신장 및 요관의 기타 명시된 장애,Other specified disorders of kidney and ureter
N28.80,신장의 비대,Hypertrophy of kidney
N28.81,거대요관,Megaloureter
N28.82,신장하수,Nephroptosis
N28.83,낭성 신우염,Pyelitis cystica
N28.84,낭성 신우요관염,Pyeloureteritis cystica
N28.85,낭성 요관염,Ureteritis cystica
N28.88,신장 및 요관의 기타 명시된 장애,Other specified disorders of kidney and ureter
N28.9,신장 및 요관의 상세불명 장애,"Disorder of kidney and ureter, unspecified"
N29*,달리 분류된 질환에서의 신장 및 요관의 기타 장애,Other disorders of kidney and ureter in diseases classified elsewhere
N29.0*,신장의 만기매독(A52.7†),Late syphilis of kidney
N29.1*,달리 분류된 감염성 및 기생충성 질환에서의 신장 및 요관의 기타 장애,Other disorders of kidney and ureter in infectious and parasitic diseases classified elsewhere
N29.8*,달리 분류된 기타 질환에서의 신장 및 요관의 기타 장애,Other disorders of kidney and ureter in other diseases classified elsewhere
N30-N39,비뇨계통의 기타 질환,Other diseases of the urinary system
N30,방광염,Cystitis
N30.0,급성 방광염,Acute cystitis
N30.1,간질성 방광염(만성),Interstitial cystitis (chronic)
N30.2,기타 만성 방광염,Other chronic cystitis
N30.3,삼각부염,Trigonitis
N30.4,방사선방광염,Irradiation cystitis
N30.8,기타 방광염,Other cystitis
N30.9,상세불명의 방광염,"Cystitis, unspecified"
N31,달리 분류되지 않은 방광의 신경근육기능장애,"Neuromuscular dysfunction of bladder, NEC"
N31.0,달리 분류되지 않은 비억제성 신경병성 방광,"Uninhibited neuropathic bladder, NEC"
N31.1,달리 분류되지 않은 반사성 신경병성 방광,"Reflex neuropathic bladder, NEC"
N31.2,달리 분류되지 않은 이완성 신경병성 방광,"Flaccid neuropathic bladder, NEC"
N31.8,방광의 기타 신경근육기능장애,Other neuromuscular dysfunction of bladder
N31.9,방광의 상세불명의 신경근육기능장애,"Neuromuscular dysfunction of bladder, unspecified"
N32,방광의 기타 장애,Other disorders of bladder
N32.0,방광경부폐색,Bladder-neck obstruction
N32.1,방광장루,Vesicointestinal fistula
N32.2,달리 분류되지 않은 방광루,"Vesical fistula, NEC"
N32.3,방광의 게실,Diverticulum of bladder
N32.4,비외상성 방광파열,"Rupture of bladder, nontraumatic"
N32.8,방광의 기타 명시된 장애,Other specified disorders of bladder
N32.9,방광의 상세불명 장애,"Bladder disorder, unspecified"
N33*,달리 분류된 질환에서의 방광장애,Bladder disorders in diseases classified elsewhere
N33.0*,결핵성 방광염(A18.11†),Tuberculous cystitis
N33.8*,달리 분류된 기타 질환에서의 방광장애,Bladder disorders in other diseases classified elsewhere)
N34,요도염 및 요도증후군,Urethritis and urethral syndrome
N34.0,요도농양,Urethral abscess
N34.1,비특이성 요도염,Nonspecific urethritis
N34.2,기타 요도염,Other urethritis
N34.3,상세불명의 요도증후군,"Urethral syndrome, unspecified"
N35,요도협착,Urethral stricture
N35.0,외상후 요도협착,Post-traumatic urethral stricture
N35.1,달리 분류되지 않은 감염후 요도협착,"Postinfective urethral stricture, NEC"
N35.8,기타 요도협착,Other urethral stricture
N35.9,상세불명의 요도협착,"Urethral stricture, unspecified"
N36,요도의 기타 장애,Other disorders of urethra
N36.0,요도루,Urethral fistula
N36.1,요도게실,Urethral diverticulum
N36.2,요도카런클,Urethral caruncle
N36.3,탈출된 요도점막,Prolapsed urethral mucosa
N36.8,요도의 기타 명시된 장애,Other specified disorders of urethra
N36.9,요도의 상세불명 장애,"Urethral disorder, unspecified"
N37*,달리 분류된 질환에서의 요도장애,Urethral disorders in diseases classified elsewhere
N37.0*,달리 분류된 질환에서의 요도염,Urethritis in diseases classified elsewhere
N37.8*,달리 분류된 질환에서의 기타 요도장애,Other urethral disorders in diseases classified elsewhere
N39,비뇨계통의 기타 장애,Other disorders of urinary system
N39.0,부위가 명시되지 않은 요로감염,"Urinary tract infection, site not specified"
N39.1,상세불명의 지속성 단백뇨,"Persistent proteinuria, unspecified"
N39.2,상세불명의 기립성 단백뇨,"Orthostatic proteinuria, unspecified"
N39.3,스트레스요실금,Stress incontinence
N39.4,기타 명시된 요실금,Other specified urinary incontinence
N39.40,절박요실금,Urge incontinence
N39.41,혼합요실금,Mixed incontinence
N39.48,기타 명시된 요실금,Other specified urinary incontinence
N39.8,비뇨계통의 기타 명시된 장애,Other specified disorders of urinary system
N39.9,비뇨계통의 상세불명 장애,"Disorder of urinary system, unspecified"
N40-N51,남성생식기관의 질환,Diseases of male genital organs
N40,전립선증식증,Hyperplasia of prostate
N40.0,합병증을 동반하지 않은 전립선증식증,Hyperplasia of prostate without complication
N40.1,요로 폐색을 동반한 전립선증식증,Hyperplasia of prostate with urinary tract obstruction
N40.2,혈뇨를 동반한 전립선증식증,Hyperplasia of prostate with hematuria
N40.3,요로 폐색 및 혈뇨를 동반한 전립선증식증,Hyperplasia of prostate with urinary tract obstruction and hematuria
N40.8,기타 합병증을 동반한 전립선증식증,Hyperplasia of prostate with other complication
N41,전립선의 염증성 질환,Inflammatory diseases of prostate
N41.0,급성 전립선염,Acute prostatitis
N41.1,만성 전립선염,Chronic prostatitis
N41.2,전립선의 농양,Abscess of prostate
N41.3,전립선방광염,Prostatocystitis
N41.8,전립선의 기타 염증성 질환,Other inflammatory diseases of prostate
N41.80,육아종성 전립선염,Granulomatous prostatitis
N41.88,기타 전립선염,Other prostatitis
N41.9,전립선의 상세불명의 염증성 질환,"Inflammatory disease of prostate, unspecified"
N42,전립선의 기타 장애,Other disorders of prostate
N42.0,전립선의 결석,Calculus of prostate
N42.1,전립선의 울혈 및 출혈,Congestion and haemorrhage of prostate
N42.2,전립선의 위축,Atrophy of prostate
N42.3,전립선의 이형성,Dysplasia of prostate
N42.8,전립선의 기타 명시된 장애,Other specified disorders of prostate
N42.9,전립선의 상세불명 장애,"Disorder of prostate, unspecified"
N43,음낭수종 및 정액류,Hydrocele and spermatocele
N43.0,피낭성 음낭수종,Encysted hydrocele
N43.1,감염성 음낭수종,Infected hydrocele
N43.2,기타 음낭수종,Other hydrocele
N43.3,상세불명의 음낭수종,"Hydrocele, unspecified"
N43.4,정액류,Spermatocele
N44,고환의 염전,Torsion of testis
N45,고환염 및 부고환염,Orchitis and epididymitis
N45.0,"농양을 동반한 고환염, 부고환염 및 부고환-고환염","Orchitis, epididymitis and epididymo-orchitis with abscess"
N45.00,부고환염,Epididymitis
N45.01,고환염,Orchitis
N45.02,부고환-고환염,Epididymo-orchitis
N45.9,"농양을 동반하지 않은 고환염, 부고환염 및 부고환-고환염","Orchitis, epididymitis and epididymo-orchitis without abscess"
N45.90,부고환염,Epididymitis
